Class,Class Number,Class Section,Class Section-B,Class Time,Class Room,Class Instructor,Rating
POL 2260,42807,PMWA-LEC,Regular,MoWe 17:50 - 19:05,B - Vert 4-211,Claudia Halbac,4.2
POL 2321,54496,JAN1-LEC,Winter,MoTuWeThFr 09:30 - 12:00,B - Vert 4-225,Natale Cipollina,4.3
POL 2332,42808,BMWA-LEC,Regular,MoWe 09:05 - 10:20,B - Vert 9-170,Daniel McCool,4.43
POL 2332,42810,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 11-160,Daniel McCool,4.43
POL 2332,42809,ETRA-LEC,Regular,TuTh 14:30 - 15:45,A - 17 Lex 1304,Alan Koenig,4.8
POL 2353,42811,CTRA-LEC,Regular,TuTh 10:45 - 12:00,B - Vert 11-160,Hill Krishnan,No Rating
POL 3005,42813,BTRA-LEC,Regular,TuTh 09:05 - 10:20,B - Vert 3-120,John Robertson,4.5
POL 3008,42814,FTRA-LEC,Regular,TuTh 16:10 - 17:25,B - Vert 7-155,Gerald Demaio,4.14
POL 3062,57434,ETRA-LEC,Regular,TuTh 14:30 - 15:45,B - Vert 4-220,Kyra Gaunt,2.8
POL 3086,57175,ETRA-LEC,Regular,TuTh 14:30 - 15:45,A - 17 Lex 1322,Ervand Abrahamian,4.2
POL 3101,57251,NETA-LEC,Regular,TBA,TBA,Nicholas Juszczak,No Rating
POL 3103,42816,NETA-LEC,Regular,TBA,TBA,Myung-koo Kang,4.59
POL 3103,42817,NETB-LEC,Regular,TBA,TBA,Myung-koo Kang,4.59
POL 3312,44618,EMWA-LEC,Regular,MoWe 14:30 - 15:45,B - Vert 12-135,Korey Hughes,No Rating
POL 3314,42819,PMWA-LEC,Regular,MoWe 17:50 - 19:05,B - Vert 4-220,Howard Singer,No Rating
POL 3315,42820,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 9-165,Claudia Halbac,4.2
POL 3315,54497,JAN3-LEC,Winter,MoTuWeThFr 13:00 - 15:30,B - Vert 4-220,Claudia Halbac,4.2
POL 3316,42821,PTRA-LEC,Regular,TuTh 17:50 - 19:05,B - Vert 4-120,Natale Cipollina,4.3
POL 3323,42822,FTRA-LEC,Regular,TuTh 16:10 - 17:25,B - Vert 8-135,Natale Cipollina,4.3
POL 3336,42823,FMWA-LEC,Regular,MoWe 16:10 - 17:25,B - Vert 10-170,Gerasimos Karavitis,4.3
POL 3342,74434,CTRA-LEC,Regular,TuTh 10:45 - 12:00,B - Vert 4-120,Prosper Bernard,No Rating
POL 3344,57142,JANE-LEC,Winter,MoTuWeTh 17:50 - 20:58,B - Vert 4-180,Piro Rexhepi,3.5
POL 3345,74433,FMWA-LEC,Regular,MoWe 16:10 - 17:25,B - Vert 9-180,Joanna Phua,4.65
POL 3346,42826,NETA-LEC,Regular,TBA,TBA,Myung-koo Kang,4.59
POL 3347,42827,CMWA-LEC,Regular,MoWe 10:45 - 12:00,B - Vert 9-145,Arianna Farinelli,4.44
POL 3362,42828,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 4-180,Till Weber,4.9
POL 3999,75152,STEN-LEC,Regular,TBA,TBA,Susan Tenenbaum,4.5
POL 3999,75154,TENE-LEC,Regular,TBA,TBA,Susan Tenenbaum,4.5
POL 3999,75153,TENS-LEC,Regular,TBA,TBA,Susan Tenenbaum,4.5
POL 4900,42830,BMWA-LEC,Regular,MoWe 09:05 - 10:20,B - Vert 5-175,Till Weber,4.9
POL 4900,42831,CMWA-LEC,Regular,MoWe 10:45 - 12:00,A - 17 Lex 1016,Daniel McCool,4.43
POL 4900,42832,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 4-214,Alan Digaetano,No Rating
POL 4900,42834,ETRA-LEC,Regular,TuTh 14:30 - 15:45,B - Vert 13-135,Till Weber,4.9
POL 4900,42833,FTRA-LEC,Regular,TuTh 16:10 - 17:25,B - Vert 3-130,Roseanne McManus,4.67
POL 4900,44209,PMWA-LEC,Regular,MoWe 17:50 - 19:05,A - 17 Lex 1308,Gerasimos Karavitis,4.3
POL 5000,77880,DEGR-LEC,Regular,TBA,TBA,Els De Graauw,4.3
POL 5000,80218,GL3-LEC,Regular,TBA,TBA,Stephanie Golob,3.9
POL 5000,80251,GOB3-LEC,Regular,TBA,TBA,Stephanie Golob,3.9
POL 5000,80217,GOL3-LEC,Regular,TBA,TBA,Stephanie Golob,3.9
POL 5000,80442,KAN1-LEC,Regular,TBA,TBA,Myung-koo Kang,4.59
POL 5000,80252,MCM3-LEC,Regular,TBA,TBA,Roseanne McManus,4.67
POL 5000,77742,MCMA-LEC,Regular,TBA,TBA,Roseanne McManus,4.67
POL 5001,80461,HAL3-LEC,Regular,TBA,TBA,Thomas Halper,3.67
POL 5452,42835,HTBA-LEC,Regular,TBA,TBA,Susan Tenenbaum,4.5
POR 1002,42711,BMWA-LEC,Regular,MoWe 09:05 - 10:20,B - Vert 9-135,Camila Santos,No Rating
PSY 1001,43092,BTRA-LEC,Regular,TuTh 09:05 - 10:20,B - Vert 9-130,Tatyana Mestechkina,No Rating
PSY 1001,43094,BWA-LEC,Regular,We 09:05 - 10:20,B - Vert 5-150,David Sitt,4.34
PSY 1001,44465,CNW1-LEC,Regular,MoWe 16:10 - 17:25,B - Vert 3-145,Monika Kosior,4.5
PSY 1001,44466,CNW2-LEC,Regular,TuTh 16:10 - 17:25,A - 17 Lex 1308,Felix Rivera-Perez,0.0
PSY 1001,43096,ETRA-LEC,Regular,TuTh 14:30 - 15:45,B - Vert 3-150,Elizabeth Reis,4.0
PSY 1001,54498,JAN4-LEC,Winter,MoTuWeThFr 14:30 - 17:00,B - Vert 3-160,Glenn Albright,5.0
PSY 1001,43098,PMWA-LEC,Regular,MoWe 17:50 - 19:05,B - Vert 5-160,Yochi Cohen-charash,2.7
PSY 3001,43111,HMWA-LEC,Regular,MoWe 09:30 - 12:00,B - Vert 8-170,Phillip Hamid,3.0
PSY 3001,43103,HTRA-LEC,Regular,TuTh 09:30 - 12:00,B - Vert 8-170,Priyanka Mitra,3.7
PSY 3001,43107,JMWA-LEC,Regular,MoWe 12:25 - 14:55,B - Vert 6-150,Ronald Whiteman,4.94
PSY 3001,43108,JMWB-LEC,Regular,MoWe 12:25 - 14:55,B - Vert 8-170,Tatiana Aloi Emmanouil,No Rating
PSY 3001,43105,KMWA-LEC,Regular,MoWe 14:55 - 17:25,B - Vert 4-212,Joseph Hosie,2.99
PSY 3001,43114,KTRA-LEC,Regular,TuTh 14:55 - 17:25,B - Vert 8-170,Steven Young,No Rating
PSY 3001,43110,SMWA-LEC,Regular,MoWe 17:40 - 20:10,B - Vert 8-170,Danielle Wald, ,4.5
PSY 3001,65203,SMWB-LEC,Regular,MoWe 17:40 - 20:10,B - Vert 4-214,David Obrien,2.6
PSY 3001,43112,STRA-LEC,Regular,TuTh 17:40 - 20:10,B - Vert 4-212,Nicholas Juszczak,No Rating
PSY 3035,42782,ETRA-LEC,Regular,TuTh 14:30 - 15:45,B - Vert 9-150,Jennifer Ware,No Rating
PSY 3046,65204,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 9-135,Rebecca Smart,No Rating
PSY 3046,57231,ETRA-LEC,Regular,TuTh 14:30 - 15:45,A - 17 Lex 1311,Daniele Artistico,4.3
PSY 3055,80266,BTRA-LEC,Regular,TuTh 09:05 - 10:20,B - Vert 3-185,Susan Locke,4.3
PSY 3055,43118,CMWA-LEC,Regular,MoWe 10:45 - 12:00,B - Vert 13-145,Monika Kosior,4.5
PSY 3055,43119,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 9-180,David Sitt,4.34
PSY 3055,43116,EMWA-LEC,Regular,MoWe 14:30 - 15:45,B - Vert 9-140,Christina Wolin,4.93
PSY 3055,54499,JAN1-LEC,Winter,MoTuWeThFr 09:30 - 12:00,B - Vert 4-211,Monika Kosior,4.5
PSY 3055,54500,JANE-LEC,Winter,TBA,TBA,David Sitt,4.34
PSY 3055,43122,NETA-LEC,Regular,TBA,TBA,Elizabeth Reis,4.0
PSY 3055,43121,PMWA-LEC,Regular,MoWe 17:50 - 19:05,B - Vert 10-175,Christina Wolin,4.93
PSY 3055,57233,PTRA-LEC,Regular,TuTh 17:50 - 19:05,B - Vert 11-145,Christina Wolin,4.93
PSY 3055H,57234,BTRH-LEC,Regular,TuTh 09:05 - 10:20,B - Vert 3-185,Susan Locke,4.3
PSY 3056,43125,BMWA-LEC,Regular,MoWe 09:05 - 10:20,B - Vert 5-165,Jeanmaire Manelski,1.25
PSY 3056,43127,CFA-LEC,Regular,Fr 10:45 - 12:00,B - Vert 10-140,Lawrence Elcock,3.5
PSY 3056,43123,NETA-LEC,Regular,TBA,TBA,Nicole Malsch,4.4
PSY 3057,43130,QTRA-LEC,Regular,TuTh 19:30 - 20:45,B - Vert 9-130,Jimmy Holovat, ,No Rating
PSY 3058,57235,CTRA-LEC,Regular,TuTh 10:45 - 12:00,B - Vert 4-170,Samuel Johnson,No Rating
PSY 3058,65205,ETRA-LEC,Regular,TuTh 14:30 - 15:45,B - Vert 4-170,Samuel Johnson,No Rating
PSY 3059,43137,DFA-LEC,Regular,Fr 12:50 - 14:05,B - Vert 6-140,Lawrence Elcock,3.5
PSY 3059,54501,JNNT-LEC,Winter,TBA,TBA,Lawrence Elcock,3.5
PSY 3059,43132,NETA-LEC,Regular,TBA,TBA,Dan Benkendorf,4.7
PSY 3061,54503,JNNT-LEC,Winter,TBA,TBA,Nicole Malsch,4.4
PSY 3061,44551,MFA-LEC,Regular,Fr 11:10 - 14:05,B - Vert 9-130,Vivian Chou,5.0
PSY 3061,43141,NETA-LEC,Regular,TBA,TBA,Jill Douek,4.2
PSY 3062,43143,CMWA-LEC,Regular,MoWe 10:45 - 12:00,B - Vert 9-170,David Sitt,4.34
PSY 3062,44669,NETA-LEC,Regular,TBA,TBA,Nicole Malsch,4.4
PSY 3062,43144,PMWA-LEC,Regular,MoWe 17:50 - 19:05,B - Vert 13-145,Orsolya Varkonyi,4.9
PSY 3063,43147,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 9-170,Peter Yu,4.7
PSY 3063,43148,MFA-LEC,Regular,Fr 10:45 - 13:40,B - Vert 11-140,Rose Marie Alonso Chatterton,3.5
PSY 3064,57236,BMWA-LEC,Regular,MoWe 09:05 - 10:20,B - Vert 4-120,Monika Kosior,4.5
PSY 3064,57237,QMWA-LEC,Regular,MoWe 19:30 - 20:45,B - Vert 10-175,Zachary Sapolsky,No Rating
PSY 3067,43815,CMWA-LEC,Regular,MoWe 10:45 - 12:00,B - Vert 3-160,Clemente Diaz,No Rating
PSY 3067,54505,JNNT-LEC,Winter,TBA,TBA,Sarah Pettaway,No Rating
PSY 3069,43149,NSA-LEC,Regular,Sa 14:30 - 17:25,B - Vert 10-180,Alan Flexer,No Rating
PSY 3071,43152,CTRA-LEC,Regular,TuTh 10:45 - 12:00,B - Vert 8-135,Elizabeth Reis,4.0
PSY 3081,43157,FMWA-LEC,Regular,MoWe 16:10 - 17:25,B - Vert 9-135,Tatiana Aloi Emmanouil,No Rating
PSY 3081,61945,JAN3-LEC,Winter,MoTuWeThFr 13:00 - 15:30,B - Vert 4-211,Joseph Hosie,2.99
PSY 3101,43162,NETA-LEC,Regular,TBA,TBA,Nicholas Juszczak,No Rating
PSY 3181,43170,CTRA-LEC,Regular,TuTh 10:45 - 12:00,B - Vert 12-135,Patrick Lee,0.0
PSY 3181,43167,EMWA-LEC,Regular,MoWe 14:30 - 15:45,B - Vert 3-165,Erik Pesner,No Rating
PSY 3181,65198,ETRA-LEC,Regular,TuTh 14:30 - 15:45,A - 17 Lex 1421,Jeremiah McMillan,4.3
PSY 3181,54506,JAN1-LEC,Winter,MoTuWeThFr 09:30 - 12:00,B - Vert 4-220,Priyanka Mitra,3.7
PSY 3181,43165,NETA-LEC,Regular,TBA,TBA,Angelique Senter,3.42
PSY 3181,43172,UWA-LEC,Regular,We 18:05 - 21:00,B - Vert 9-165,Michael Covell,3.9
PSY 3182,54507,JANE-LEC,Winter,MoTuWeTh 17:50 - 20:58,B - Vert 4-211,Orsolya Varkonyi,4.9
PSY 3182,57239,NETA-LEC,Regular,TBA,TBA,Angelique Senter,3.42
PSY 3182,43176,QMWA-LEC,Regular,MoWe 19:30 - 20:45,B - Vert 4-170,Orsolya Varkonyi,4.9
PSY 3288,43178,LFA-LEC,Regular,Fr 07:50 - 10:45,B - Vert 11-130,Sidney Hecker,No Rating
PSY 4012,73566,BFA-LEC,Regular,Fr 09:05 - 10:20,B - Vert 4-212,Lawrence Elcock,3.5
PSY 4012,54508,JAN1-LEC,Winter,MoTuWeThFr 09:30 - 12:00,B - Vert 11-165,Dan Benkendorf,4.7
PSY 4012,54509,JAN3-LEC,Winter,MoTuWeThFr 13:00 - 15:30,B - Vert 12-130,Dan Benkendorf,4.7
PSY 4012,62024,JANE-LEC,Winter,MoTuWeTh 17:50 - 20:58,B - Vert 4-185,Joseph Hosie,2.99
PSY 4012,54510,JNT1-LEC,Winter,TBA,TBA,Elizabeth Reis,4.0
PSY 4012,54511,JNT2-LEC,Winter,TBA,TBA,Elizabeth Reis,4.0
PSY 4012,54512,JNT3-LEC,Winter,TBA,TBA,Lawrence Elcock,3.5
PSY 4012,43818,MTA-LEC,Regular,Tu 11:10 - 14:05,B - Vert 11-145,David Obrien,2.6
PSY 4012,57240,NETA-LEC,Regular,TBA,TBA,Jill Douek,4.2
PSY 4012,78627,NETB-LEC,Regular,TBA,TBA,Dan Benkendorf,4.7
PSY 4012,43819,PMWA-LEC,Regular,MoWe 17:50 - 19:05,B - Vert 3-160,Zachary Sapolsky,No Rating
PSY 4013,44548,FTRA-LEC,Regular,TuTh 16:10 - 17:25,A - 17 Lex 1309,Manuel Gonzalez,5.0
PSY 4035,43181,ERA-LEC,Regular,Th 14:30 - 15:20,B - Vert 13-160,Harvey Barocas,4.32
PSY 4051,43182,BMWA-LEC,Regular,MoWe 09:05 - 10:20,B - Vert 8-135,Susan Locke,4.3
PSY 4181,44549,PTRA-LEC,Regular,TuTh 17:50 - 19:05,B - Vert 10-120,Jeremy Rothstein,5.0
PSY 4182,57244,NETA-LEC,Regular,TBA,TBA,Christine Smith,No Rating
PSY 4184,44550,MSA-LEC,Regular,Sa 10:45 - 13:40,B - Vert 4-160,Cristina Arroyo Rodriguez,4.4
PSY 4185,57246,URA-LEC,Regular,Th 18:05 - 21:00,B - Vert 6-175,Felix Rivera-Perez,0.0
PSY 5000,80257,ART2-LEC,Regular,TBA,TBA,Daniele Artistico,4.3
PSY 5000,80254,JO1-LEC,Regular,TBA,TBA,Samuel Johnson,No Rating
PSY 5000,80253,JOH1-LEC,Regular,TBA,TBA,Samuel Johnson,No Rating
PSY 5000,77743,LUTW-LEC,Regular,TBA,TBA,Nita Lutwak,4.5
PSY 5000,80256,RE1-LEC,Regular,TBA,TBA,Elizabeth Reis,4.0
PSY 5000,80255,REI1-LEC,Regular,TBA,TBA,Staff,No Rating
PSY 5000,80443,SHO2-LEC,Regular,TBA,TBA,Kristen Shockley,No Rating
PSY 5000,80258,YO3-LEC,Regular,TBA,TBA,Steven Young,No Rating
PSY 5000,80219,YOU3-LEC,Regular,TBA,TBA,Steven Young,No Rating
PSY 5001,80259,YOU3-LEC,Regular,TBA,TBA,Steven Young,No Rating
PSY 5030,78532,DA1-LEC,Regular,TBA,TBA,Daniele Artistico,4.3
PSY 5030,78531,DA3-LEC,Regular,TBA,TBA,Daniele Artistico,4.3
PSY 5030,79390,KS1-LEC,Regular,TBA,TBA,Kristin Sommer,5.0
PSY 5030,80148,NS3-LEC,Regular,TBA,TBA,Nicholas Sibrava,No Rating
PSY 5030,77951,OBRI-LEC,Regular,TBA,TBA,David Obrien,2.6
PSY 5031,78534,DA1-LEC,Regular,TBA,TBA,Daniele Artistico,4.3
PSY 5031,79985,JP1-LEC,Regular,TBA,TBA,Staff,No Rating
PSY 5032,78535,DA3-LEC,Regular,TBA,TBA,Daniele Artistico,4.3
PSY 5032,80004,EME3-LEC,Regular,TBA,TBA,Erin Eatough Cooley,No Rating
PSY 9703,78414,NAID-LEC,Regular,TBA,TBA,Loren Naidoo,4.3
PSY 9703,43186,UMA-LEC,Regular,Mo 18:05 - 21:00,B - Vert 3-120,Charles Scherbaum,4.64
PSY 9705,80540,SCHE-LEC,Regular,TBA,TBA,Charles Scherbaum,4.64
PSY 9705,44467,UTA-LEC,Regular,Tu 18:05 - 21:00,B - Vert 8-170,Phillip Hamid,3.0
PSY 9751,62509,XIS0-LEC,Regular,TBA,TBA,Marcus Dickson,No Rating
PSY 9786,78413,BATT-LEC,Regular,TBA,TBA,William Battle,No Rating
PSY 9786,80559,BBAT-LEC,Regular,TBA,TBA,William Battle,No Rating
PSY 9786,43192,UMA-LEC,Regular,Mo 18:05 - 21:00,B - Vert 4-180,Erin Eatough Cooley,No Rating
PSY 9786,43975,UMB-LEC,Regular,Mo 18:05 - 21:00,B - Vert 9-117,Brenda Geiselmann,No Rating
PSY 9786,43189,URA-LEC,Regular,Th 18:05 - 21:00,B - Vert 11-160,Brenda Geiselmann,No Rating
PSY 9786,43191,UTA-LEC,Regular,Tu 18:05 - 21:00,B - Vert 6-140,Bernard Rosenbaum,5.0
PSY 9786,44622,UTB-LEC,Regular,Tu 18:05 - 21:00,B - Vert 6-175,Dan Benkendorf,4.7
PSY 9786,76144,UWA-LEC,Regular,We 18:05 - 21:00,B - Vert 10-126,Brenda Geiselmann,No Rating
PSY 9786,62503,XIS0-LEC,Regular,TBA,TBA,Mark Poteet,No Rating
PSY 9786,62504,XOS0-LEC,Regular,TBA,TBA,William Battle,No Rating
PSY 9786,62505,XSI0-LEC,Regular,TBA,TBA,Tamara Friedrich,No Rating
PSY 9786,62508,XSO0-LEC,Regular,TBA,TBA,Lise Saari,4.2
PSY 9796,76291,URA-LEC,Regular,Th 18:30 - 21:25,B - Vert 6-140,Keisha Phillips-Kong,No Rating
PSY 9797,80613,FRIE-LEC,Regular,TBA,TBA,Tamara Friedrich,No Rating
PSY 9797,44621,UWA-LEC,Regular,We 18:05 - 21:00,B - Vert 4-180,Stella Lee,No Rating
PSY 9800,43199,HTBA-LEC,Regular,TBA,TBA,Harold Goldstein,No Rating
PSY 9801,44521,TBA-LEC,Regular,TBA,TBA,Harold Goldstein,No Rating
PSY 9812,57248,1WTA-LEC,Seven Wk 1,Tu 13:30 - 16:11,B - Vert 10-118,Rose Marie Alonso Chatterton,3.5
PSY 9816,43194,NRA-LEC,Regular,Th 14:30 - 17:25,B - Vert 9-116,Rose Marie Alonso Chatterton,3.5
PSY 9818,43195,CTRA-LEC,Regular,TuTh 10:45 - 12:00,B - Vert 9-116,Rose Marie Alonso Chatterton,3.5
PSY 9820,43196,NTA-LEC,Regular,Tu 13:30 - 16:00,B - Vert 9-116,Veronica Lugris,No Rating
PSY 9825,43197,CTRA-LEC,Regular,TuTh 10:45 - 12:00,B - Vert 10-118,Glenn Albright,5.0
PSY 9826,57249,2WTA-LEC,Seven Wk 2,Tu 13:30 - 16:00,B - Vert 10-118,Angela Pinto,4.7
PSY 9827,57250,NRA-LEC,Regular,Th 14:30 - 17:25,B - Vert 10-118,Nicholas Sibrava,No Rating
REL 3008,57210,FTRA-LEC,Regular,TuTh 16:10 - 17:25,B - Vert 7-155,Gerald Demaio,4.14
REL 4025H,57377,MTH-LEC,Regular,Tu 10:45 - 13:40,B - Vert 9-175,Michael Plekon,4.82
REL 4050,44994,BTRA-LEC,Regular,TuTh 09:05 - 10:20,B - Vert 8-135,Joy Floyd,No Rating
REL 5000,78338,LANG-LEC,Regular,TBA,TBA,Jessica Lang,4.3
REL 5000,79857,MPLE-LEC,Regular,TBA,TBA,Michael Plekon,4.82
REL 5000,77735,PLEK-LEC,Regular,TBA,TBA,Staff,No Rating
RES 3000,44441,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 8-135,Jay Weiser,3.08
RES 3000,43058,PTRA-LEC,Regular,TuTh 17:50 - 19:05,A - 17 Lex 1421,Wendy Berger,No Rating
RES 3100,56536,FTRA-LEC,Regular,TuTh 16:10 - 17:25,A - 17 Lex 303,Salvador Rozenberg,1.6
RES 3200,43564,BMW-LEC,Regular,MoWe 09:05 - 10:20,C - Newman 203,Chamna Yoon,2.5
RES 3200,43567,CTR-LEC,Regular,TuTh 10:45 - 12:00,B - Vert 9-155,Albert Zevelev,4.5
RES 3200,43568,DMWA-LEC,Regular,MoWe 12:50 - 14:05,C - Newman 203,Yan Qin,No Rating
RES 3200,43570,FMWA-LEC,Regular,MoWe 16:10 - 17:25,C - Newman 203,Yan Qin,No Rating
RES 3200,56537,FTR-LEC,Regular,TuTh 16:10 - 17:25,C - Newman 203,Anthony Jasenski,No Rating
RES 3200,43563,LMFA-LEC,Regular,Fr 09:05 - 12:00,C - Newman 203,Donna Burton,4.5
RES 3200,43571,PTRA-LEC,Regular,TuTh 17:50 - 19:05,C - Newman 203,Albert Zevelev,4.5
RES 3200,43572,QMWA-LEC,Regular,MoWe 19:30 - 20:45,C - Newman 203,Mitchell Ryan,2.5
RES 3300,43707,EMW-LEC,Regular,MoWe 14:30 - 15:45,B - Vert 11-150,David Scribner,3.79
RES 3400,56538,CTR-LEC,Regular,TuTh 10:45 - 12:00,A - 17 Lex 4SO,Mitchell Ryan,2.5
RES 3400,43708,EMW-LEC,Regular,MoWe 14:30 - 15:45,B - Vert 10-155,Meagan McCollum,3.7
RES 3400,43713,PMW-LEC,Regular,MoWe 17:50 - 19:05,C - Newman 203,Meagan McCollum,3.7
RES 3550,43725,DMW-LEC,Regular,MoWe 12:50 - 14:05,C - Newman 108,David Scribner,3.79
RES 3700,43728,CMWA-LEC,Regular,MoWe 10:45 - 12:00,B - Vert 10-150,Donna Burton,4.5
RES 3800,43732,ETRA-LEC,Regular,TuTh 14:30 - 15:45,C - Newman 108,Salvador Rozenberg,1.6
RES 4200,43735,ETRA-LEC,Regular,TuTh 14:30 - 15:45,C - Newman 203,Stephen Pearlman,4.0
RES 9776,43800,PTRA-LEC,Regular,TuTh 17:50 - 19:05,B - Vert 9-145,Stephen Pearlman,4.0
RES 9790,43801,QTRA-LEC,Regular,TuTh 19:30 - 20:45,C - Newman 203,Benjamin Suckewer,No Rating
RES 9800,43802,QMWA-LEC,Regular,MoWe 19:30 - 20:45,B - Vert 11-140,Anthony Meo,4.8
RES 9850,43803,QMWA-LEC,Regular,MoWe 19:30 - 20:45,C - Newman 108,Nils Horning,No Rating
RES 9900,43804,PMWA-LEC,Regular,MoWe 17:50 - 19:05,A - 17 Lex 711,Anthony Meo,4.8
RES 9930,43806,FTRA-LEC,Regular,TuTh 16:10 - 17:25,B - Vert 12-150,Steven Goldberg,2.42
RES 9990,56542,QTRA-LEC,Regular,TuTh 19:30 - 20:45,C - Newman 108,Glenn Erikson,No Rating
SOC 1005,43781,AMWA-LEC,Regular,MoWe 07:25 - 08:40,B - Vert 9-140,Jeffrey Zimmerman,4.3
SOC 1005,43785,ATRA-LEC,Regular,TuTh 07:25 - 08:40,B - Vert 10-180,Luke Elliott-Negri,No Rating
SOC 1005,43779,BMWA-LEC,Regular,MoWe 09:05 - 10:20,B - Vert 13-145,Jeffrey Zimmerman,4.3
SOC 1005,43780,BTRA-LEC,Regular,TuTh 09:05 - 10:20,B - Vert 4-180,Carolle Charles,1.81
SOC 1005,43788,CMWA-LEC,Regular,MoWe 10:45 - 12:00,B - Vert 7-150,Ke Liang,3.2
SOC 1005,43778,CNOW-LEC,Regular,MoWe 16:10 - 17:28,B - Vert 12-155,Leonidas Vournelis,No Rating
SOC 1005,43782,CTRA-LEC,Regular,TuTh 10:45 - 12:00,B - Vert 4-180,Carolle Charles,1.81
SOC 1005,43783,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 3-160,Angie Beeman,4.8
SOC 1005,43791,DMWB-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 4-225,Robyn Goldstein,1.0
SOC 1005,43784,EMWA-LEC,Regular,MoWe 14:30 - 15:45,B - Vert 9-180,Manoj Illickal,4.0
SOC 1005,66937,EMWB-LEC,Regular,MoWe 14:30 - 15:45,B - Vert 11-145,Ke Liang,3.2
SOC 1005,43787,ETRA-LEC,Regular,TuTh 14:30 - 15:45,B - Vert 4-180,Carolle Charles,1.81
SOC 1005,43792,FTRA-LEC,Regular,TuTh 16:10 - 17:25,B - Vert 5-165,Theodore Henken,No Rating
SOC 1005,43793,PTRA-LEC,Regular,TuTh 17:50 - 19:05,B - Vert 9-125,Daron Howard,3.6
SOC 1005,43790,QTRA-LEC,Regular,TuTh 19:30 - 20:45,B - Vert 9-180,Daron Howard,3.6
SOC 3015,57410,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 4-170,Katrin Hansing,2.92
SOC 3015,57163,PTRA-LEC,Regular,TuTh 17:50 - 19:05,B - Vert 9-175,Theodore Henken,No Rating
SOC 3044,57162,BTRA-LEC,Regular,TuTh 09:05 - 10:20,B - Vert 4-218,Tshombe Miles,No Rating
SOC 3062,57411,ETRA-LEC,Regular,TuTh 14:30 - 15:45,B - Vert 4-220,Kyra Gaunt,2.8
SOC 3085,57412,CMWA-LEC,Regular,MoWe 10:45 - 12:00,B - Vert 12-145,Katrin Hansing,2.92
SOC 3085,58168,LMSA-LEC,Regular,Sa 09:05 - 12:00,B - Vert 4-180,Regina Bernard,4.5
SOC 3085,57414,QTRA-LEC,Regular,TuTh 19:30 - 20:45,B - Vert 10-145,Theodore Henken,No Rating
SOC 3085,57415,UWA-LEC,Regular,We 18:05 - 21:00,B - Vert 7-175,Elan Abrell,No Rating
SOC 3110,43795,UT-LEC,Regular,Tu 18:05 - 21:05,B - Vert 4-214,Carolle Charles,1.81
SOC 3125,57418,CMWA-LEC,Regular,MoWe 10:45 - 12:00,B - Vert 12-135,Angie Beeman,4.8
SOC 3125,57419,EMWA-LEC,Regular,MoWe 14:30 - 15:45,B - Vert 5-165,Angie Beeman,4.8
SOC 3155,43797,FMWA-LEC,Regular,MoWe 16:10 - 17:25,B - Vert 9-160,Gregory Snyder,4.18
SOC 3156,54468,JAN3-LEC,Winter,MoTuWeThFr 13:00 - 15:30,B - Vert 4-125,Kyra Gaunt,2.8
SOC 4025H,57424,MTH-LEC,Regular,Tu 10:45 - 13:40,B - Vert 9-175,Michael Plekon,4.82
SOC 4050,57425,BTRA-LEC,Regular,TuTh 09:05 - 10:20,B - Vert 8-135,Joy Floyd,No Rating
SOC 4100,43798,EMWA-LEC,Regular,MoWe 14:30 - 15:45,A - 17 Lex 1203,Vance Puchalski,No Rating
SOC 4110,43799,FTRA-LEC,Regular,TuTh 16:10 - 17:25,B - Vert 4-214,Robin Root,4.2
SOC 4900,44468,DMWA-LEC,Regular,MoWe 12:50 - 14:05,A - 17 Lex 1203,Ke Liang,3.2
SOC 6002H,79156,LIAN-LEC,Regular,TBA,TBA,Ke Liang,3.2
SPA 1001,42712,ATRA-LEC,Regular,TuTh 07:25 - 08:40,B - Vert 3-195,Pablo Salvador Perez-Wilson,4.9
SPA 1001,42714,CMWA-LEC,Regular,MoWe 10:45 - 12:00,A - 17 Lex 1000H,Camila Santos,No Rating
SPA 1001,42715,DMWA-LEC,Regular,MoWe 12:50 - 14:05,B - Vert 10-130,Gayana Jurkevich,2.6
SPA 1001,42716,ETRA-LEC,Regular,TuTh 14:30 - 15:45,A - 17 Lex 305,Miguel Trelles,3.3
SPA 1001,42713,PMWA-LEC,Regular,MoWe 17:50 - 19:05,B - Vert 11-160,Maria Montalvo,4.29
SPA 1001,42717,PTRA-LEC,Regular,TuTh 17:50 - 19:05,A - 17 Lex 1224,Angelo Dicuonzo,5.0
